FARMACIA MAGADAN


BERAZATEGUI, BUENOS AIRES (1884)

CUIT 30-71588312-7
IVA Responsable Inscripto

Ventas y Stock

IDProducto;Troquel;Codebar;Rubro;Producto;Laboratorio;Costo;PVP;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. PVT;Cajas Stock PVT;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. Total;Cajas Stock Total;Codebars
3002603916;8822577;7798082442414;Accesorios;BODY CARE CORTA ECONOMICA 1102E TXL ROD;NEOTEKSA SA;8749.75;14822.08;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002603917;8822577;7798082442919;Accesorios;BODY CARE CORTA ECONOMICA 1102E TXXL ROD;NEOTEKSA SA;8749.75;14822.08;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1.00;2;
3002603888;8822573;7798082442445;Accesorios;BODY CARE CORTA ECONOMICA 1401E TL TOB;NEOTEKSA SA;5065.39;8580.77;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.00;5;
3002603889;8822573;7798082442438;Accesorios;BODY CARE CORTA ECONOMICA 1401E TM TOB;NEOTEKSA SA;5065.39;8580.77;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.00;2;
3002603899;8822575;7798082442421;Accesorios;BODY CARE CORTA ECONOMICA 1401E TS TOB;NEOTEKSA SA;5065.39;8580.77;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
3002603900;8822575;7798082442452;Accesorios;BODY CARE CORTA ECONOMICA 1401E TXL TOB;NEOTEKSA SA;5065.39;8580.77;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0.00;3;
3002604144;8822609;7798082444128;Accesorios;BODY CARE CORTA ECONOMICA 1502E TL COD;NEOTEKSA SA;6184.34;10476.27;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002604143;8822609;7798082444111;Accesorios;BODY CARE CORTA ECONOMICA 1502E TM COD;NEOTEKSA SA;6184.34;10476.27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.00;1;
3002604142;8822609;7798082444104;Accesorios;BODY CARE CORTA ECONOMICA 1502E TS COD;NEOTEKSA SA;6184.34;10476.27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002604145;8822609;7798082444135;Accesorios;BODY CARE CORTA ECONOMICA 1502E TXL COD;NEOTEKSA SA;6184.34;10476.27;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;-1;0;0;1.00;1;
3002604148;8822609;7798082441882;Accesorios;BODY CARE CORTA VELCRO 1503 TL COD;NEOTEKSA SA;6613.56;11203.37;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0.00;3;
3002604147;8822609;7798082441875;Accesorios;BODY CARE CORTA VELCRO 1503 TM COD;NEOTEKSA SA;6613.56;11203.37;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
3002603950;8822581;7798082442476;Accesorios;BODY CARE DEDO LIBRE ECONOM 1602E TM MUÑ;NEOTEKSA SA;6091.63;10319.22;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1.00;1;
3002603951;8822581;7798082442469;Accesorios;BODY CARE DEDO LIBRE ECONOM 1602E TS MUÑ;NEOTEKSA SA;6091.63;10319.22;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;2;0;2;0.00;8;
3002604141;8822609;7798082443510;Accesorios;BODY CARE DEPORTIVA LYCRA 1849 TXL CAL;NEOTEKSA SA;15690.02;26578.89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604659;8822729;7798082442636;Accesorios;BODY CARE ELAS POSTPART 24 1306 TM FAJ;NEOTEKSA SA;8545.02;14475.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.00;2;
3002867237;0;7798082442667;Accesorios;BODY CARE ELAS POSTPART 24 1306 TXXL FAJ;NEOTEKSA SA;8545.02;14475.26;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604002;8822588;7798082442711;Accesorios;BODY CARE ELAS POSTPART 28 1306A TL FAJ;NEOTEKSA SA;9512.71;16114.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002604003;8822588;7798082442704;Accesorios;BODY CARE ELAS POSTPART 28 1306A TM FAJ;NEOTEKSA SA;9512.71;16114.53;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0.00;5;
3002604010;8822590;7798082442698;Accesorios;BODY CARE ELAS POSTPART 28 1306A TS FAJ;NEOTEKSA SA;9512.71;16114.53;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;2;
3002604011;8822590;7798082442728;Accesorios;BODY CARE ELAS POSTPART 28 1306A TXL FAJ;NEOTEKSA SA;9512.71;16114.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.00;2;
3002604012;8822590;7798082442735;Accesorios;BODY CARE ELAS POSTPART28 1306A TXXL FAJ;NEOTEKSA SA;9512.71;16114.53;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604596;8822719;7798082441080;Accesorios;BODY CARE ELAST POSTQUI 24 1304 TS FAJ;NEOTEKSA SA;12919.49;21885.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002604650;8822729;7798082441110;Accesorios;BODY CARE ELAST POSTQUI 24 1304 TXL FAJ;NEOTEKSA SA;12919.49;21885.62;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.00;3;
3002604013;8822590;7798082441165;Accesorios;BODY CARE ELAST POSTQUI 28 1304A TL FAJ;NEOTEKSA SA;14298.28;24221.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002604017;8822590;7798082441189;Accesorios;BODY CARE ELAST POSTQUI28 1304A TXXL FAJ;NEOTEKSA SA;14298.28;24221.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002603903;8822575;7798082442827;Accesorios;BODY CARE ELASTIC UNIVERSAL 10CM 2002 VE;NEOTEKSA SA;7108.44;12041.70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002603904;8822575;7798082442803;Accesorios;BODY CARE ELASTIC UNIVERSAL 5CM 2000 VEN;NEOTEKSA SA;5514.72;9341.94;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0.00;4;
3002641957;0;7798082441912;Accesorios;BODY CARE ELASTICA 1 MUÑ ;NEOTEKSA SA;2766.77;4686.91;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;3;
3002604157;8822611;7798082440205;Accesorios;BODY CARE ELASTICA 1065 TL ESP;NEOTEKSA SA;7132.86;12083.06;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002604156;8822611;7798082440199;Accesorios;BODY CARE ELASTICA 1065 TM ESP;NEOTEKSA SA;7132.86;12083.06;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0.00;3;
3002604155;8822611;7798082440182;Accesorios;BODY CARE ELASTICA 1065 TS ESP;NEOTEKSA SA;7132.86;12083.06;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002867261;0;7798082441240;Accesorios;BODY CARE ELASTICA BALLENADA T. XXL FAJ;NEOTEKSA SA;33092.52;56058.73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002641955;0;7798082441738;Accesorios;BODY CARE ELASTICA L COD ;NEOTEKSA SA;4713.83;7985.23;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002641959;0;7798082441936;Accesorios;BODY CARE ELASTICA L MUÑ ;NEOTEKSA SA;2766.77;4686.91;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0.00;5;
3002641947;0;7798082440601;Accesorios;BODY CARE ELASTICA L MUS ;NEOTEKSA SA;6065.33;10274.67;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002641942;0;7798082440243;Accesorios;BODY CARE ELASTICA L ROD ;NEOTEKSA SA;5746.46;9734.50;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002641951;0;7798082441394;Accesorios;BODY CARE ELASTICA L TOB ;NEOTEKSA SA;4544.05;7697.62;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;4;0.00;8;
3002641954;0;7798082441721;Accesorios;BODY CARE ELASTICA M COD ;NEOTEKSA SA;4713.83;7985.23;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;3;
3002641958;0;7798082441929;Accesorios;BODY CARE ELASTICA M MUÑ ;NEOTEKSA SA;2766.77;4686.91;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0.00;4;
3002641946;0;7798082440595;Accesorios;BODY CARE ELASTICA M MUS ;NEOTEKSA SA;6065.33;10274.67;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0.00;4;
3002641941;0;7798082440236;Accesorios;BODY CARE ELASTICA M ROD ;NEOTEKSA SA;5746.46;9734.50;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0.00;2;
3002641950;0;7798082441387;Accesorios;BODY CARE ELASTICA M TOB ;NEOTEKSA SA;4544.05;7697.62;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3;
3002641945;0;7798082440588;Accesorios;BODY CARE ELASTICA S MUS ;NEOTEKSA SA;6065.33;10274.67;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;3;
3002641858;0;7798082440229;Accesorios;BODY CARE ELASTICA S ROD ;NEOTEKSA SA;5746.46;9734.50;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;3;
3002641949;0;7798082441370;Accesorios;BODY CARE ELASTICA S TOB ;NEOTEKSA SA;4544.05;7697.62;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002641956;0;7798082441745;Accesorios;BODY CARE ELASTICA XL COD ;NEOTEKSA SA;4713.83;7985.23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002641960;0;7798082441943;Accesorios;BODY CARE ELASTICA XL MUÑ ;NEOTEKSA SA;2766.77;4686.91;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002641948;0;7798082440618;Accesorios;BODY CARE ELASTICA XL MUS ;NEOTEKSA SA;6065.33;10274.67;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;3;
3002641952;0;7798082441400;Accesorios;BODY CARE ELASTICA XL TOB ;NEOTEKSA SA;4544.05;7697.62;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0.00;4;
3002641944;0;7798082440267;Accesorios;BODY CARE ELASTICA XXL ROD;NEOTEKSA SA;5746.46;9734.50;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002610455;0;7798082445958;Accesorios;BODY CARE ESPALDERA POSTULAR S (1067);PERFUMERIA GENERAL PAZ;16787.62;28438.23;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.00;1;
3002603952;8822581;7798082442070;Accesorios;BODY CARE ESTAB PULGAR DEREC 1652 TL MUÑ;NEOTEKSA SA;10363.16;17555.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0.00;3;
3002603953;8822581;7798082442063;Accesorios;BODY CARE ESTAB PULGAR DEREC 1652 TM MUÑ;NEOTEKSA SA;10363.16;17555.19;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002603954;8822581;7798082442056;Accesorios;BODY CARE ESTAB PULGAR DEREC 1652 TS MUÑ;NEOTEKSA SA;10363.16;17555.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0.00;3;
3002603955;8822581;7798082444975;Accesorios;BODY CARE ESTAB PULGAR IZQUI 1652 TL MUÑ;NEOTEKSA SA;10363.16;17555.19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002603956;8822581;7798082444968;Accesorios;BODY CARE ESTAB PULGAR IZQUI 1652 TM MUÑ;NEOTEKSA SA;10363.16;17555.19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.00;3;
3002603964;8822583;7798082444951;Accesorios;BODY CARE ESTAB PULGAR IZQUI 1652 TS MUÑ;NEOTEKSA SA;10363.16;17555.19;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002604167;8822613;7798082442360;Accesorios;BODY CARE ESTABIL FILADELFIA 1086 TM COL;NEOTEKSA SA;16588.14;28100.31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604152;8822611;7798082440052;Accesorios;BODY CARE ESTABIL TIPO SHANZ 1085 TL COL;NEOTEKSA SA;7695.56;13036.28;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604153;8822611;7798082440045;Accesorios;BODY CARE ESTABIL TIPO SHANZ 1085 TM COL;NEOTEKSA SA;7695.56;13036.28;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;2;0;0;1.00;5;
3002608920;0;7798082442575;Accesorios;BODY CARE FAJA ECON CORTA L;NEOTEKSA SA;14778.11;25034.12;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0.00;2;
3002608919;0;7798082442568;Accesorios;BODY CARE FAJA ECON CORTA M;NEOTEKSA SA;14778.11;25034.12;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002608918;0;7798082442551;Accesorios;BODY CARE FAJA ECON CORTA S;NEOTEKSA SA;14778.11;25034.12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0.00;3;
3002608921;0;7798082442582;Accesorios;BODY CARE FAJA ECON CORTA XL;NEOTEKSA SA;14778.11;25034.12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002608922;0;7798082442599;Accesorios;BODY CARE FAJA ECON CORTA XXL;NEOTEKSA SA;14778.11;25034.12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002611248;0;7798082445477;Accesorios;BODY CARE FAJA OSTOMIZADA 28CM T.L.;BODY CARE;19815.77;33567.91;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002611247;0;7798082445460;Accesorios;BODY CARE FAJA OSTOMIZADA 28CM T.M.;BODY CARE;19815.77;33567.91;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604174;8822615;7798082444531;Accesorios;BODY CARE GEL CHICO UNIV 16X15 2005 COM;NEOTEKSA SA;3309.51;5606.31;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;1;0;0;2.00;3;
3002641529;0;7798082446504;Accesorios;BODY CARE GEL FRIO/CALOR XL BC2030 COM;NEOTEKSA SA;7931.76;13436.40;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1.00;4;
3002604177;8822615;7798082442773;Accesorios;BODY CARE GEL GRANDE UNIV 16X26 2007 COM;NEOTEKSA SA;5352.09;9066.44;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1.00;4;
3002640917;0;7798082442322;Accesorios;BODY CARE GEMELERA TUBULAR L BC1853 FAJ;NEOTEKSA SA;10704.72;18133.80;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0.00;3;
3002640916;0;7798082442315;Accesorios;BODY CARE GEMELERA TUBULAR M BC1853 FAJ;NEOTEKSA SA;10704.72;18133.80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002640915;0;7798082442308;Accesorios;BODY CARE GEMELERA TUBULAR S BC1853 FAJ;NEOTEKSA SA;10704.72;18133.80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002603846;8822567;7798082440021;Accesorios;BODY CARE GRANDE 2006 PRO BUC;NEOTEKSA SA;2791.12;4728.16;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.00;3;
3002608908;0;7798082442261;Accesorios;BODY CARE HOMBRERA S (BC1081) ESTABILIZ ESCAPULOHUMERAL;BODY CARE;28012.50;47453.18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002867254;0;7798082440069;Accesorios;BODY CARE INMOV DE HOMBRO TALLE L CAB;NEOTEKSA SA;21880.32;37065.26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002603997;8822588;7798082445019;Accesorios;BODY CARE INMOVI DE MUÑECA AMBI 1650 CHI;NEOTEKSA SA;14131.41;23938.61;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002603998;8822588;7798082445026;Accesorios;BODY CARE INMOVI DE MUÑECA AMBI 1650 GDE;NEOTEKSA SA;14131.41;23938.61;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002609048;0;7798082445033;Accesorios;BODY CARE INMOVIL MUÑ CORTO S (DERECHO);NEOTEKSA SA;12769.12;21630.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002610379;0;7798082443244;Accesorios;BODY CARE INMOVIL VIETNAM (VELPEAU);BODY CARE;32072.78;54331.29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.00;2;
3002604018;8822590;7798082441028;Accesorios;BODY CARE LUMBAR BALLENADA 1351 TL FAJ;NEOTEKSA SA;34506.18;58453.47;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002604019;8822590;7798082441011;Accesorios;BODY CARE LUMBAR BALLENADA 1351 TM FAJ;NEOTEKSA SA;34506.18;58453.47;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002640732;0;7798082447396;Accesorios;BODY CARE MEDIA COMPR TERAPEUTICA NEGRA 15/20;BODY CARE;17895.02;30314.16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002673782;0;7798082446061;Accesorios;BODY CARE MUÑEQ C/DEDO PULGAR L (BC1603E);PERFUMERIA GENERAL PAZ;6111.50;10352.88;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0.00;5;
3002673781;0;7798082446054;Accesorios;BODY CARE MUÑEQ C/DEDO PULGAR M (BC1603E);PERFUMERIA GENERAL PAZ;6111.50;10352.88;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;3;1.00;6;
3002673780;0;7798082446047;Accesorios;BODY CARE MUÑEQ C/DEDO PULGAR S (BC1603E);PERFUMERIA GENERAL PAZ;6111.50;10352.88;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.00;3;
3002608926;0;7798082444173;Accesorios;BODY CARE MUÑEQ ECON CORTA XL (C1601E);NEOTEKSA SA;3721.78;6304.70;0;1;0;0;0;1;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0.00;7;
3002674424;0;7798082442483;Accesorios;BODY CARE muñequera elastica dedo libre s/costura s-xl;BODY CARE;6091.63;10319.22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002611386;0;7798082446153;Accesorios;BODY CARE MUSLERA BLACK LINE M;PERFUMERIA GENERAL PAZ;8375.65;14188.35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0.00;3;
3002673777;0;7798082446146;Accesorios;BODY CARE MUSLERA BLACK LINE S;PERFUMERIA GENERAL PAZ;8375.65;14188.35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002604655;8822729;7798082440847;Accesorios;BODY CARE NEOPRENE 24 CM 1301 TL FAJ;NEOTEKSA SA;21124.65;35785.16;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002604654;8822729;7798082440830;Accesorios;BODY CARE NEOPRENE 24 CM 1301 TM FAJ;NEOTEKSA SA;21124.65;35785.16;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0.00;3;
3002604656;8822729;7798082440854;Accesorios;BODY CARE NEOPRENE 24 CM 1301 TXL FAJ;NEOTEKSA SA;21124.65;35785.16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0.00;2;
3002604657;8822729;7798082440861;Accesorios;BODY CARE NEOPRENE 24 CM 1301 TXXL FAJ;NEOTEKSA SA;21124.65;35785.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002604043;8822594;7798082440908;Accesorios;BODY CARE NEOPRENE 28 CM 1301A TL FAJ;NEOTEKSA SA;25236.67;42750.92;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
3002604181;8822615;7798082440892;Accesorios;BODY CARE NEOPRENE 28 CM 1301A TM FAJ;NEOTEKSA SA;25236.67;42750.92;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0.00;3;
3002604192;8822617;7798082440915;Accesorios;BODY CARE NEOPRENE 28 CM 1301A TXL FAJ;NEOTEKSA SA;25236.67;42750.92;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0.00;3;
3002604193;8822617;7798082440922;Accesorios;BODY CARE NEOPRENE 28 CM 1301A TXXL FAJ;NEOTEKSA SA;25236.67;42750.92;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002604044;8822594;7798082441332;Accesorios;BODY CARE PRE PARTO 1307 TS FAJ;NEOTEKSA SA;10515.85;17813.85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0.00;3;
3002606615;8823265;7798082445088;Accesorios;BODY CARE PREMIUN 1066 M ESP;NEOTEKSA SA;17867.22;30267.07;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
3002610454;0;7798082445149;Accesorios;BODY CARE RODILL ELAST BALLENADA L;NEOTEKSA SA;18467.86;31284.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
3002611398;0;7798082445163;Accesorios;BODY CARE RODILL ELAST BALLENADA XXL;BODY CARE;18467.86;31284.55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002612941;0;7798082446290;Accesorios;BODY CARE RODILL ELAST SIN COSTURA T3;PERFUMERIA GENERAL PAZ;9831.50;16654.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002673775;0;7798082446085;Accesorios;BODY CARE RODILL ROTULA C/VELCRO  S (BC1103E);NEOTEKSA SA;11191.55;18958.49;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002673776;0;7798082446122;Accesorios;BODY CARE RODILL ROTULA C/VELCRO  XXL (BC1103E);NEOTEKSA SA;11191.55;18958.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002642922;0;7798082446108;Accesorios;BODY CARE RODILL ROTULA C/VELCRO BC1103E;NEOTEKSA SA;11191.55;18958.49;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0.00;5;
3002655987;0;7798082446115;Accesorios;BODY CARE RODILL ROTULA C/VELCRO XL (BC1103E);NEOTEKSA SA;11191.55;18958.49;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0.00;3;
3002612400;0;7798082440298;Accesorios;BODY CARE RODILL TUBULAR L;NEOTEKSA SA;13033.12;22078.11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002610450;0;7798082440274;Accesorios;BODY CARE RODILL TUBULAR S;NEOTEKSA SA;13033.12;22078.11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002603918;8822577;7798082440359;Accesorios;BODY CARE SOSTEN ROTULIANO 1102 TL ROD;NEOTEKSA SA;13476.91;22829.89;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0.00;4;
3002603919;8822577;7798082440342;Accesorios;BODY CARE SOSTEN ROTULIANO 1102 TM ROD;NEOTEKSA SA;13476.91;22829.89;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.00;3;
3002603920;8822577;7798082440335;Accesorios;BODY CARE SOSTEN ROTULIANO 1102 TS ROD;NEOTEKSA SA;13476.91;22829.89;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002603921;8822577;7798082440366;Accesorios;BODY CARE SOSTEN ROTULIANO 1102 TXL ROD;NEOTEKSA SA;13476.91;22829.89;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0.00;4;
3002603922;8822577;7798082440373;Accesorios;BODY CARE SOSTEN ROTULIANO 1102 TXXL ROD;NEOTEKSA SA;13476.91;22829.89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002603923;8822577;7798082440410;Accesorios;BODY CARE SOTEN ROTUL VELCR 1103 TL ROD;NEOTEKSA SA;16498.43;27948.34;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;3;
3002603926;8822578;7798082440427;Accesorios;BODY CARE SOTEN ROTUL VELCR 1103 TXL ROD;NEOTEKSA SA;16498.43;27948.34;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002603927;8822578;7798082440434;Accesorios;BODY CARE SOTEN ROTUL VELCR1103 TXXL ROD;NEOTEKSA SA;16498.43;27948.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002603958;8822582;7798082445255;Accesorios;BODY CARE TERMI MANGA LARGA 2017 S REM;NEOTEKSA SA;24133.64;40882.39;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
